state,district,date_x,lifecycle_friction_score,Lifecycle_Friction,date_y,udr,udr_level,Next_Month_Demand,recommended_action
West Bengal,Darjiling,2025-10-31,0.79,High,2025-10-31,1.975,High Dependency,Low Demand,No action required
West Bengal,Dinajpur Dakshin,2025-07-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-03-31,0.0,Low,2025-03-31,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-03-31,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-03-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-06-30,0.0,Low,2025-03-31,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-06-30,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-06-30,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-07-31,0.0,Low,2025-03-31,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-07-31,0.0,Low,2025-06-30,0.0,Low Dependency,,
West Bengal,Dinajpur Uttar,2025-07-31,0.0,Low,2025-07-31,0.0,Low Dependency,,
West Bengal,East Midnapore,2025-09-30,2.793032258064516,High,2025-09-30,5.3587096774193546,High Dependency,Medium Demand,Extend working hours
West Bengal,East Midnapore,2025-09-30,2.793032258064516,High,2025-10-31,3.65819209039548,High Dependency,Medium Demand,Extend working hours
West Bengal,East Midnapore,2025-10-31,1.463276836158192,High,2025-09-30,5.3587096774193546,High Dependency,Medium Demand,Extend working hours
West Bengal,East Midnapore,2025-10-31,1.463276836158192,High,2025-10-31,3.65819209039548,High Dependency,Medium Demand,Extend working hours
West Bengal,East Midnapur,2025-09-30,2.0,High,2025-09-30,4.0,High Dependency,Low Demand,No action required
West Bengal,HOOGHLY,2025-10-31,0.4,High,2025-10-31,1.0,Medium Dependency,Low Demand,No action required
West Bengal,HOWRAH,2025-09-30,0.7,High,2025-09-30,1.5,Medium Dependency,Low Demand,No action required
West Bengal,Haora,2025-09-30,2.584083044982699,High,2025-09-30,5.222318339100346,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Haora,2025-09-30,2.584083044982699,High,2025-10-31,3.309473684210526,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Haora,2025-10-31,1.3237894736842106,High,2025-09-30,5.222318339100346,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Haora,2025-10-31,1.3237894736842106,High,2025-10-31,3.309473684210526,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hawrah,2025-09-30,2.6,High,2025-09-30,5.0,High Dependency,Low Demand,No action required
West Bengal,Hawrah,2025-09-30,2.6,High,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bengal,Hawrah,2025-10-31,0.0,Low,2025-09-30,5.0,High Dependency,Low Demand,No action required
West Bengal,Hawrah,2025-10-31,0.0,Low,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bengal,Hooghiy,2025-09-30,1.4,High,2025-09-30,3.0,High Dependency,Low Demand,No action required
West Bengal,Hooghly,2025-07-31,58.68999999999999,High,2025-07-31,98.94,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-07-31,58.68999999999999,High,2025-09-30,5.019155030433226,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-07-31,58.68999999999999,High,2025-10-31,2.248876174908051,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-09-30,2.54343000358038,High,2025-07-31,98.94,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-09-30,2.54343000358038,High,2025-09-30,5.019155030433226,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-09-30,2.54343000358038,High,2025-10-31,2.248876174908051,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-10-31,0.8995504699632204,High,2025-07-31,98.94,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-10-31,0.8995504699632204,High,2025-09-30,5.019155030433226,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hooghly,2025-10-31,0.8995504699632204,High,2025-10-31,2.248876174908051,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-07-31,32.61772853185595,High,2025-07-31,54.3628808864266,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-07-31,32.61772853185595,High,2025-09-30,3.785680529300567,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-07-31,32.61772853185595,High,2025-10-31,1.4938956714761376,Medium Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-09-30,1.9301039697542532,High,2025-07-31,54.3628808864266,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-09-30,1.9301039697542532,High,2025-09-30,3.785680529300567,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-09-30,1.9301039697542532,High,2025-10-31,1.4938956714761376,Medium Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-10-31,0.597558268590455,High,2025-07-31,54.3628808864266,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-10-31,0.597558268590455,High,2025-09-30,3.785680529300567,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Howrah,2025-10-31,0.597558268590455,High,2025-10-31,1.4938956714761376,Medium Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Hugli,2025-09-30,1.3567567567567569,High,2025-09-30,2.702702702702702,High Dependency,Low Demand,No action required
West Bengal,Hugli,2025-09-30,1.3567567567567569,High,2025-10-31,1.5925925925925926,High Dependency,Low Demand,No action required
West Bengal,Hugli,2025-10-31,0.6370370370370371,High,2025-09-30,2.702702702702702,High Dependency,Low Demand,No action required
West Bengal,Hugli,2025-10-31,0.6370370370370371,High,2025-10-31,1.5925925925925926,High Dependency,Low Demand,No action required
West Bengal,Jalpaiguri,2025-04-30,18.807534246575344,High,2025-04-30,31.345890410958905,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-04-30,18.807534246575344,High,2025-05-31,9.689795918367349,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-04-30,18.807534246575344,High,2025-06-30,30.257142857142856,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-04-30,18.807534246575344,High,2025-07-31,21.11353032659409,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-04-30,18.807534246575344,High,2025-09-30,8.923549278477125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-04-30,18.807534246575344,High,2025-10-31,6.78886925795053,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-05-31,5.813877551020408,High,2025-04-30,31.345890410958905,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-05-31,5.813877551020408,High,2025-05-31,9.689795918367349,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-05-31,5.813877551020408,High,2025-06-30,30.257142857142856,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-05-31,5.813877551020408,High,2025-07-31,21.11353032659409,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-05-31,5.813877551020408,High,2025-09-30,8.923549278477125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-05-31,5.813877551020408,High,2025-10-31,6.78886925795053,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-06-30,18.154285714285717,High,2025-04-30,31.345890410958905,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-06-30,18.154285714285717,High,2025-05-31,9.689795918367349,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-06-30,18.154285714285717,High,2025-06-30,30.257142857142856,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-06-30,18.154285714285717,High,2025-07-31,21.11353032659409,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-06-30,18.154285714285717,High,2025-09-30,8.923549278477125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-06-30,18.154285714285717,High,2025-10-31,6.78886925795053,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-07-31,12.668118195956454,High,2025-04-30,31.345890410958905,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-07-31,12.668118195956454,High,2025-05-31,9.689795918367349,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-07-31,12.668118195956454,High,2025-06-30,30.257142857142856,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-07-31,12.668118195956454,High,2025-07-31,21.11353032659409,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-07-31,12.668118195956454,High,2025-09-30,8.923549278477125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-07-31,12.668118195956454,High,2025-10-31,6.78886925795053,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-09-30,4.049800429843415,High,2025-04-30,31.345890410958905,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-09-30,4.049800429843415,High,2025-05-31,9.689795918367349,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-09-30,4.049800429843415,High,2025-06-30,30.257142857142856,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-09-30,4.049800429843415,High,2025-07-31,21.11353032659409,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-09-30,4.049800429843415,High,2025-09-30,8.923549278477125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-09-30,4.049800429843415,High,2025-10-31,6.78886925795053,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-10-31,2.715547703180212,High,2025-04-30,31.345890410958905,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-10-31,2.715547703180212,High,2025-05-31,9.689795918367349,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-10-31,2.715547703180212,High,2025-06-30,30.257142857142856,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-10-31,2.715547703180212,High,2025-07-31,21.11353032659409,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-10-31,2.715547703180212,High,2025-09-30,8.923549278477125,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jalpaiguri,2025-10-31,2.715547703180212,High,2025-10-31,6.78886925795053,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Jhargram,2025-04-30,4.006451612903226,High,2025-04-30,6.67741935483871,High Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-04-30,4.006451612903226,High,2025-09-30,3.1174785100286533,High Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-04-30,4.006451612903226,High,2025-10-31,1.137931034482759,Medium Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-09-30,1.5868194842406875,High,2025-04-30,6.67741935483871,High Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-09-30,1.5868194842406875,High,2025-09-30,3.1174785100286533,High Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-09-30,1.5868194842406875,High,2025-10-31,1.137931034482759,Medium Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-10-31,0.4551724137931034,High,2025-04-30,6.67741935483871,High Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-10-31,0.4551724137931034,High,2025-09-30,3.1174785100286533,High Dependency,Low Demand,No action required
West Bengal,Jhargram,2025-10-31,0.4551724137931034,High,2025-10-31,1.137931034482759,Medium Dependency,Low Demand,No action required
West Bengal,KOLKATA,2025-10-31,0.0,Low,2025-10-31,0.0,Low Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-05-31,0.4461538461538462,High,2025-05-31,0.7435897435897436,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-05-31,0.4461538461538462,High,2025-07-31,0.3756613756613756,Low Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-05-31,0.4461538461538462,High,2025-09-30,2.952380952380953,High Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-05-31,0.4461538461538462,High,2025-10-31,1.3157894736842106,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-07-31,0.2253968253968253,High,2025-05-31,0.7435897435897436,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-07-31,0.2253968253968253,High,2025-07-31,0.3756613756613756,Low Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-07-31,0.2253968253968253,High,2025-09-30,2.952380952380953,High Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-07-31,0.2253968253968253,High,2025-10-31,1.3157894736842106,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-09-30,1.4666666666666668,High,2025-05-31,0.7435897435897436,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-09-30,1.4666666666666668,High,2025-07-31,0.3756613756613756,Low Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-09-30,1.4666666666666668,High,2025-09-30,2.952380952380953,High Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-09-30,1.4666666666666668,High,2025-10-31,1.3157894736842106,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-10-31,0.5263157894736843,High,2025-05-31,0.7435897435897436,Medium Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-10-31,0.5263157894736843,High,2025-07-31,0.3756613756613756,Low Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-10-31,0.5263157894736843,High,2025-09-30,2.952380952380953,High Dependency,Low Demand,No action required
West Bengal,Kalimpong,2025-10-31,0.5263157894736843,High,2025-10-31,1.3157894736842106,Medium Dependency,Low Demand,No action required
West Bengal,Koch Bihar,2025-09-30,2.406896551724138,High,2025-09-30,5.451944240645634,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Koch Bihar,2025-09-30,2.406896551724138,High,2025-10-31,6.222222222222222,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Koch Bihar,2025-10-31,2.488888888888889,High,2025-09-30,5.451944240645634,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Koch Bihar,2025-10-31,2.488888888888889,High,2025-10-31,6.222222222222222,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-04-30,117.33333333333331,High,2025-04-30,195.55555555555557,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-04-30,117.33333333333331,High,2025-05-31,23.208747514910534,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-04-30,117.33333333333331,High,2025-06-30,16.30188679245283,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-04-30,117.33333333333331,High,2025-07-31,15.438036809815952,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-04-30,117.33333333333331,High,2025-09-30,5.353207810320781,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-04-30,117.33333333333331,High,2025-10-31,2.1030927835051547,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-05-31,13.925248508946323,High,2025-04-30,195.55555555555557,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-05-31,13.925248508946323,High,2025-05-31,23.208747514910534,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-05-31,13.925248508946323,High,2025-06-30,16.30188679245283,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
West Bengal,Kolkata,2025-05-31,13.925248508946323,High,2025-07-31,15.438036809815952,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
