state,district,date,pincode,bio_age_5_17,bio_age_17_
Uttar Pradesh,Amethi,2025-04-30,7994446,6276,4187
Uttar Pradesh,Amethi,2025-05-31,7994542,8213,3504
Uttar Pradesh,Amethi,2025-06-30,7537335,5515,3436
Uttar Pradesh,Amethi,2025-07-31,7765140,8293,5470
Uttar Pradesh,Amethi,2025-09-30,146624107,6112,2914
Uttar Pradesh,Amroha,2025-03-31,2930962,6576,2622
Uttar Pradesh,Amroha,2025-04-30,2930962,10891,2508
Uttar Pradesh,Amroha,2025-05-31,3175185,9789,2787
Uttar Pradesh,Amroha,2025-06-30,3175185,5845,2793
Uttar Pradesh,Amroha,2025-07-31,2930962,6705,4035
Uttar Pradesh,Amroha,2025-09-30,54467834,6267,1893
Uttar Pradesh,Auraiya,2025-03-31,3505588,5596,2005
Uttar Pradesh,Auraiya,2025-04-30,3299346,4730,2327
Uttar Pradesh,Auraiya,2025-05-31,3505588,5379,2137
Uttar Pradesh,Auraiya,2025-06-30,3505588,4738,2154
Uttar Pradesh,Auraiya,2025-07-31,3505588,7935,3128
Uttar Pradesh,Auraiya,2025-09-30,58770278,3639,1435
Uttar Pradesh,Ayodhya,2025-03-31,1793091,201,225
Uttar Pradesh,Ayodhya,2025-04-30,4259024,384,528
Uttar Pradesh,Ayodhya,2025-05-31,4259028,386,490
Uttar Pradesh,Ayodhya,2025-06-30,2241491,177,299
Uttar Pradesh,Ayodhya,2025-07-31,4483225,547,725
Uttar Pradesh,Ayodhya,2025-09-30,81149067,477,321
Uttar Pradesh,Azamgarh,2025-03-31,13109563,9520,8706
Uttar Pradesh,Azamgarh,2025-04-30,13110405,13049,8716
Uttar Pradesh,Azamgarh,2025-05-31,12281459,9563,8009
Uttar Pradesh,Azamgarh,2025-06-30,12557861,6808,7565
Uttar Pradesh,Azamgarh,2025-07-31,13110405,13830,12796
Uttar Pradesh,Azamgarh,2025-09-30,229749396,11881,6598
Uttar Pradesh,Baghpat,2025-03-31,4009258,5917,2117
Uttar Pradesh,Baghpat,2025-04-30,3758643,4693,2074
Uttar Pradesh,Baghpat,2025-05-31,3758643,3738,1976
Uttar Pradesh,Baghpat,2025-06-30,3758643,3369,2350
Uttar Pradesh,Baghpat,2025-07-31,3758643,5019,3099
Uttar Pradesh,Baghpat,2025-09-30,72663642,4181,1951
Uttar Pradesh,Bagpat,2025-09-30,250622,1,1
Uttar Pradesh,Bahraich,2025-03-31,6252659,19150,8314
Uttar Pradesh,Bahraich,2025-04-30,6252659,17959,7506
Uttar Pradesh,Bahraich,2025-05-31,6252659,14316,4724
Uttar Pradesh,Bahraich,2025-06-30,5980856,7281,3663
Uttar Pradesh,Bahraich,2025-07-31,6252659,14903,5345
Uttar Pradesh,Bahraich,2025-09-30,112548250,14052,3601
Uttar Pradesh,Ballia,2025-03-31,10313635,6687,6450
Uttar Pradesh,Ballia,2025-04-30,10313635,7919,6870
Uttar Pradesh,Ballia,2025-05-31,10313635,9215,5932
Uttar Pradesh,Ballia,2025-06-30,10313635,7532,5862
Uttar Pradesh,Ballia,2025-07-31,10313635,12106,9232
Uttar Pradesh,Ballia,2025-09-30,183093111,11117,4562
Uttar Pradesh,Balrampur,2025-03-31,3798949,9329,3750
Uttar Pradesh,Balrampur,2025-04-30,3798949,8333,3721
Uttar Pradesh,Balrampur,2025-05-31,3798949,5784,3234
Uttar Pradesh,Balrampur,2025-06-30,3798949,4566,3455
Uttar Pradesh,Balrampur,2025-07-31,3798949,7980,5169
Uttar Pradesh,Balrampur,2025-09-30,70554158,5313,2515
Uttar Pradesh,Banda,2025-03-31,2521688,9193,5651
Uttar Pradesh,Banda,2025-04-30,2311479,6605,4537
Uttar Pradesh,Banda,2025-05-31,2311479,5582,3035
Uttar Pradesh,Banda,2025-06-30,2311479,3796,2726
Uttar Pradesh,Banda,2025-07-31,2521688,9945,4481
Uttar Pradesh,Banda,2025-09-30,45180893,6649,2555
Uttar Pradesh,Bara Banki,2025-03-31,8340549,13872,6015
Uttar Pradesh,Bara Banki,2025-04-30,7890017,14422,6093
Uttar Pradesh,Bara Banki,2025-05-31,8115142,12134,5094
Uttar Pradesh,Bara Banki,2025-06-30,8340267,10634,4968
Uttar Pradesh,Bara Banki,2025-07-31,8340267,16204,8272
Uttar Pradesh,Bara Banki,2025-09-30,146739634,13573,4041
Uttar Pradesh,Barabanki,2025-03-31,675416,57,240
Uttar Pradesh,Barabanki,2025-04-30,900538,74,295
Uttar Pradesh,Barabanki,2025-05-31,675714,60,255
Uttar Pradesh,Barabanki,2025-06-30,675714,45,238
Uttar Pradesh,Barabanki,2025-07-31,1125838,113,484
Uttar Pradesh,Barabanki,2025-09-30,37643017,134,338
Uttar Pradesh,Bareilly,2025-03-31,5633812,20480,6992
Uttar Pradesh,Bareilly,2025-04-30,5877219,22874,8000
Uttar Pradesh,Bareilly,2025-05-31,5877219,19714,6883
Uttar Pradesh,Bareilly,2025-06-30,5877219,17078,6229
Uttar Pradesh,Bareilly,2025-07-31,6120221,24753,9354
Uttar Pradesh,Bareilly,2025-09-30,108407082,16954,5013
Uttar Pradesh,Basti,2025-03-31,6803864,6664,4721
Uttar Pradesh,Basti,2025-04-30,6803864,10172,4692
Uttar Pradesh,Basti,2025-05-31,6803864,7759,4102
Uttar Pradesh,Basti,2025-06-30,6803864,4728,3816
Uttar Pradesh,Basti,2025-07-31,6803864,10723,5993
Uttar Pradesh,Basti,2025-09-30,130898830,8182,3021
Uttar Pradesh,Bhadohi,2025-03-31,2656068,422,470
Uttar Pradesh,Bhadohi,2025-04-30,2434762,519,396
Uttar Pradesh,Bhadohi,2025-05-31,1992042,333,292
Uttar Pradesh,Bhadohi,2025-06-30,2213448,283,376
Uttar Pradesh,Bhadohi,2025-07-31,2656171,428,466
Uttar Pradesh,Bhadohi,2025-09-30,41612952,520,181
Uttar Pradesh,Bijnor,2025-03-31,6908672,15994,7059
Uttar Pradesh,Bijnor,2025-04-30,6661934,17712,8228
Uttar Pradesh,Bijnor,2025-05-31,6908672,15240,7800
Uttar Pradesh,Bijnor,2025-06-30,6661935,22002,8171
Uttar Pradesh,Bijnor,2025-07-31,6908672,20191,11771
Uttar Pradesh,Bijnor,2025-09-30,124602638,12261,5076
Uttar Pradesh,Budaun,2025-03-31,5113518,8868,3283
Uttar Pradesh,Budaun,2025-04-30,5113516,8910,3583
Uttar Pradesh,Budaun,2025-05-31,5113515,7218,3058
Uttar Pradesh,Budaun,2025-06-30,5113518,5337,2905
Uttar Pradesh,Budaun,2025-07-31,5600965,12639,5067
Uttar Pradesh,Budaun,2025-09-30,96911871,9059,2796
Uttar Pradesh,Bulandshahar,2025-09-30,6054832,13,29
Uttar Pradesh,Bulandshahr,2025-03-31,7686422,15326,4600
Uttar Pradesh,Bulandshahr,2025-04-30,7686670,18815,5197
Uttar Pradesh,Bulandshahr,2025-05-31,7076476,17926,5255
Uttar Pradesh,Bulandshahr,2025-06-30,7483271,14179,5414
Uttar Pradesh,Bulandshahr,2025-07-31,7686666,18090,7419
Uttar Pradesh,Bulandshahr,2025-09-30,144052056,11655,3719
Uttar Pradesh,Chandauli,2025-03-31,4122647,9352,3593
Uttar Pradesh,Chandauli,2025-04-30,4122647,9704,3295
Uttar Pradesh,Chandauli,2025-05-31,4122647,6024,2900
Uttar Pradesh,Chandauli,2025-06-30,4122647,4752,2687
Uttar Pradesh,Chandauli,2025-07-31,4122647,9406,4617
Uttar Pradesh,Chandauli,2025-09-30,73312909,7497,2435
Uttar Pradesh,Chitrakoot,2025-03-31,1471441,5216,2356
Uttar Pradesh,Chitrakoot,2025-04-30,1471441,6112,2612
Uttar Pradesh,Chitrakoot,2025-05-31,1471441,4951,2014
Uttar Pradesh,Chitrakoot,2025-06-30,1471441,3958,1931
Uttar Pradesh,Chitrakoot,2025-07-31,1681644,5230,2645
Uttar Pradesh,Chitrakoot,2025-09-30,28798773,3873,1490
Uttar Pradesh,Deoria,2025-03-31,7409785,7968,6619
Uttar Pradesh,Deoria,2025-04-30,7409785,11809,7245
Uttar Pradesh,Deoria,2025-05-31,7409785,9476,5853
Uttar Pradesh,Deoria,2025-06-30,7409785,4884,5723
Uttar Pradesh,Deoria,2025-07-31,7409785,13291,10787
Uttar Pradesh,Deoria,2025-09-30,142157440,8778,5101
Uttar Pradesh,Etah,2025-03-31,3108220,6567,2532
Uttar Pradesh,Etah,2025-04-30,2693731,13484,2531
Uttar Pradesh,Etah,2025-05-31,2900977,11242,2447
Uttar Pradesh,Etah,2025-06-30,2693731,5645,2601
Uttar Pradesh,Etah,2025-07-31,3108220,7001,4246
Uttar Pradesh,Etah,2025-09-30,54290159,6044,1937
Uttar Pradesh,Etawah,2025-03-31,3298001,5882,2986
Uttar Pradesh,Etawah,2025-04-30,3298001,7384,3127
Uttar Pradesh,Etawah,2025-05-31,3298001,6106,2785
Uttar Pradesh,Etawah,2025-06-30,3298001,4083,2686
Uttar Pradesh,Etawah,2025-07-31,3298001,7306,4728
Uttar Pradesh,Etawah,2025-09-30,58745789,6851,2436
Uttar Pradesh,Faizabad,2025-03-31,8524851,6944,3048
Uttar Pradesh,Faizabad,2025-04-30,8524851,8834,3119
Uttar Pradesh,Faizabad,2025-05-31,8524851,7818,2851
Uttar Pradesh,Faizabad,2025-06-30,8524851,4366,2619
Uttar Pradesh,Faizabad,2025-07-31,8524851,11651,4541
Uttar Pradesh,Faizabad,2025-09-30,154121638,7599,2591
Uttar Pradesh,Farrukhabad,2025-03-31,3965193,4804,1844
Uttar Pradesh,Farrukhabad,2025-04-30,4803353,7045,2139
Uttar Pradesh,Farrukhabad,2025-05-31,4593848,6515,2114
Uttar Pradesh,Farrukhabad,2025-06-30,4593848,5131,2304
Uttar Pradesh,Farrukhabad,2025-07-31,4803353,7467,3117
Uttar Pradesh,Farrukhabad,2025-09-30,82675788,5865,1628
Uttar Pradesh,Fatehpur,2025-03-31,5532425,7881,6783
Uttar Pradesh,Fatehpur,2025-04-30,5532425,8256,6378
Uttar Pradesh,Fatehpur,2025-05-31,5532425,7529,4783
Uttar Pradesh,Fatehpur,2025-06-30,5532425,5708,4073
Uttar Pradesh,Fatehpur,2025-07-31,5532425,14564,6898
Uttar Pradesh,Fatehpur,2025-09-30,98098572,7977,3408
Uttar Pradesh,Firozabad,2025-03-31,4815065,8402,3036
Uttar Pradesh,Firozabad,2025-04-30,4892966,15017,3352
Uttar Pradesh,Firozabad,2025-05-31,5459238,12496,3316
Uttar Pradesh,Firozabad,2025-06-30,5176108,7046,3065
Uttar Pradesh,Firozabad,2025-07-31,5664499,9038,5198
Uttar Pradesh,Firozabad,2025-09-30,92957545,7795,2440
Uttar Pradesh,Gautam Buddha Nagar,2025-03-31,4446870,6854,4672
Uttar Pradesh,Gautam Buddha Nagar,2025-04-30,4446870,7021,5188
Uttar Pradesh,Gautam Buddha Nagar,2025-05-31,4446870,5563,5199
Uttar Pradesh,Gautam Buddha Nagar,2025-06-30,4245568,5113,4943
Uttar Pradesh,Gautam Buddha Nagar,2025-07-31,4446870,6440,6746
Uttar Pradesh,Gautam Buddha Nagar,2025-09-30,80284862,4432,3121
Uttar Pradesh,Ghaziabad,2025-03-31,5938992,12856,9597
Uttar Pradesh,Ghaziabad,2025-04-30,5938992,14642,10837
Uttar Pradesh,Ghaziabad,2025-05-31,5938992,13551,11150
Uttar Pradesh,Ghaziabad,2025-06-30,5938992,10499,10706
Uttar Pradesh,Ghaziabad,2025-07-31,5938992,14723,15791
Uttar Pradesh,Ghaziabad,2025-09-30,114614847,9634,7303
Uttar Pradesh,Ghazipur,2025-03-31,9761992,10215,6490
Uttar Pradesh,Ghazipur,2025-04-30,9761992,15205,6326
Uttar Pradesh,Ghazipur,2025-05-31,9761992,9778,5712
Uttar Pradesh,Ghazipur,2025-06-30,9761992,8318,5868
Uttar Pradesh,Ghazipur,2025-07-31,9761992,12276,8760
Uttar Pradesh,Ghazipur,2025-09-30,178323578,11136,4437
Uttar Pradesh,Gonda,2025-03-31,8681283,15768,6152
Uttar Pradesh,Gonda,2025-04-30,8409976,14460,6876
Uttar Pradesh,Gonda,2025-05-31,8409976,9092,5299
Uttar Pradesh,Gonda,2025-06-30,8409976,6996,4860
Uttar Pradesh,Gonda,2025-07-31,8409976,14335,8011
Uttar Pradesh,Gonda,2025-09-30,163588401,9345,4126
Uttar Pradesh,Gorakhpur,2025-03-31,10927562,8891,12567
Uttar Pradesh,Gorakhpur,2025-04-30,10654545,9404,12727
Uttar Pradesh,Gorakhpur,2025-05-31,10654550,7632,9803
Uttar Pradesh,Gorakhpur,2025-06-30,10654550,5478,9181
Uttar Pradesh,Gorakhpur,2025-07-31,10927562,14086,16858
Uttar Pradesh,Gorakhpur,2025-09-30,207624638,8615,8045
Uttar Pradesh,Hamirpur,2025-03-31,2946239,4076,2427
Uttar Pradesh,Hamirpur,2025-04-30,2735810,3275,2180
Uttar Pradesh,Hamirpur,2025-05-31,2735810,2703,1758
Uttar Pradesh,Hamirpur,2025-06-30,2735810,2349,1612
Uttar Pradesh,Hamirpur,2025-07-31,3156664,9440,3201
Uttar Pradesh,Hamirpur,2025-09-30,52190444,4519,1301
Uttar Pradesh,Hapur,2025-03-31,1917829,4968,1618
Uttar Pradesh,Hapur,2025-04-30,1716527,4513,1909
Uttar Pradesh,Hapur,2025-05-31,1716527,3530,1885
Uttar Pradesh,Hapur,2025-06-30,1716527,4210,2041
Uttar Pradesh,Hapur,2025-07-31,1917829,4540,2520
Uttar Pradesh,Hapur,2025-09-30,39361469,4040,1441
Uttar Pradesh,Hardoi,2025-03-31,5548895,19747,6420
Uttar Pradesh,Hardoi,2025-04-30,5548895,22209,6727
Uttar Pradesh,Hardoi,2025-05-31,5548895,17625,5669
Uttar Pradesh,Hardoi,2025-06-30,5548895,11111,5280
Uttar Pradesh,Hardoi,2025-07-31,5548895,18208,7926
Uttar Pradesh,Hardoi,2025-09-30,105670054,18194,4359
Uttar Pradesh,Hathras,2025-03-31,4050273,8153,2125
Uttar Pradesh,Hathras,2025-04-30,3444100,9198,2227
Uttar Pradesh,Hathras,2025-05-31,3646102,8660,2155
Uttar Pradesh,Hathras,2025-06-30,3646102,4986,2021
Uttar Pradesh,Hathras,2025-07-31,3646102,8261,3770
Uttar Pradesh,Hathras,2025-09-30,67968335,6051,1752
Uttar Pradesh,Jalaun,2025-03-31,5417006,6876,3593
Uttar Pradesh,Jalaun,2025-04-30,5417006,6056,3593
Uttar Pradesh,Jalaun,2025-05-31,5417006,4932,3025
Uttar Pradesh,Jalaun,2025-06-30,5417006,4404,2798
Uttar Pradesh,Jalaun,2025-07-31,5417006,7687,4260
Uttar Pradesh,Jalaun,2025-09-30,94373055,4874,2136
Uttar Pradesh,Jaunpur,2025-03-31,10669349,11173,8584
Uttar Pradesh,Jaunpur,2025-04-30,10669349,12071,7906
Uttar Pradesh,Jaunpur,2025-05-31,10669349,11317,6959
Uttar Pradesh,Jaunpur,2025-06-30,10446244,7861,6839
Uttar Pradesh,Jaunpur,2025-07-31,10891451,16814,11657
Uttar Pradesh,Jaunpur,2025-09-30,198481350,15848,6834
Uttar Pradesh,Jhansi,2025-03-31,6537704,7879,4859
Uttar Pradesh,Jhansi,2025-04-30,6537704,8508,5297
Uttar Pradesh,Jhansi,2025-05-31,6537704,6462,4314
Uttar Pradesh,Jhansi,2025-06-30,5968194,5365,4169
Uttar Pradesh,Jhansi,2025-07-31,6537704,10327,6861
Uttar Pradesh,Jhansi,2025-09-30,111423169,8350,3667
Uttar Pradesh,Jyotiba Phule Nagar,2025-09-30,6349510,4,31
Uttar Pradesh,Kannauj,2025-03-31,3565407,5073,2306
Uttar Pradesh,Kannauj,2025-04-30,3565407,6803,2814
Uttar Pradesh,Kannauj,2025-05-31,3565407,5736,2040
Uttar Pradesh,Kannauj,2025-06-30,3565407,5290,2107
Uttar Pradesh,Kannauj,2025-07-31,3565407,6587,3188
Uttar Pradesh,Kannauj,2025-09-30,63967590,5381,1691
Uttar Pradesh,Kanpur Dehat,2025-03-31,3974467,6381,2358
Uttar Pradesh,Kanpur Dehat,2025-04-30,3974467,7829,2343
Uttar Pradesh,Kanpur Dehat,2025-05-31,3974467,6873,2107
Uttar Pradesh,Kanpur Dehat,2025-06-30,3974467,4704,2229
Uttar Pradesh,Kanpur Dehat,2025-07-31,3974467,8730,3737
Uttar Pradesh,Kanpur Dehat,2025-09-30,71364879,5119,1816
Uttar Pradesh,Kanpur Nagar,2025-03-31,8965590,9586,8989
Uttar Pradesh,Kanpur Nagar,2025-04-30,8756279,12059,11042
Uttar Pradesh,Kanpur Nagar,2025-05-31,8756279,9393,10813
Uttar Pradesh,Kanpur Nagar,2025-06-30,8756279,7944,10145
Uttar Pradesh,Kanpur Nagar,2025-07-31,8757564,12578,13989
Uttar Pradesh,Kanpur Nagar,2025-09-30,168902965,12887,7674
Uttar Pradesh,Kasganj,2025-03-31,2486915,5037,2259
Uttar Pradesh,Kasganj,2025-04-30,2486915,6901,2382
Uttar Pradesh,Kasganj,2025-05-31,2694163,6215,2130
Uttar Pradesh,Kasganj,2025-06-30,2486915,4695,2173
Uttar Pradesh,Kasganj,2025-07-31,2694163,6998,3642
Uttar Pradesh,Kasganj,2025-09-30,47459202,5330,1699
Uttar Pradesh,Kaushambi,2025-03-31,2969726,8156,2174
Uttar Pradesh,Kaushambi,2025-04-30,2969726,12911,2180
Uttar Pradesh,Kaushambi,2025-05-31,2969726,11295,2012
Uttar Pradesh,Kaushambi,2025-06-30,2969726,6026,2211
Uttar Pradesh,Kaushambi,2025-07-31,2969726,10133,3432
Uttar Pradesh,Kaushambi,2025-09-30,54519713,8498,2187
Uttar Pradesh,Kheri,2025-03-31,7099411,19945,6925
Uttar Pradesh,Kheri,2025-04-30,7099411,14683,6033
Uttar Pradesh,Kheri,2025-05-31,7099411,10615,4323
Uttar Pradesh,Kheri,2025-06-30,6827556,8017,3988
Uttar Pradesh,Kheri,2025-07-31,6827556,24916,6613
Uttar Pradesh,Kheri,2025-09-30,126939735,14905,4167
Uttar Pradesh,Kushinagar,2025-03-31,5213025,8077,7631
Uttar Pradesh,Kushinagar,2025-04-30,5213025,9515,8053
Uttar Pradesh,Kushinagar,2025-05-31,5213025,7693,6395
Uttar Pradesh,Kushinagar,2025-06-30,5213025,4050,5455
Uttar Pradesh,Kushinagar,2025-07-31,5213025,16167,11639
Uttar Pradesh,Kushinagar,2025-09-30,98224563,8500,5146
Uttar Pradesh,Kushinagar *,2025-07-31,274304,16,13
Uttar Pradesh,Kushinagar *,2025-09-30,1371520,4,3
Uttar Pradesh,Lalitpur,2025-03-31,3127152,3811,3785
Uttar Pradesh,Lalitpur,2025-04-30,3127152,4531,3627
Uttar Pradesh,Lalitpur,2025-05-31,3127152,3420,2509
Uttar Pradesh,Lalitpur,2025-06-30,3127152,5001,3042
Uttar Pradesh,Lalitpur,2025-07-31,3127152,9827,5378
Uttar Pradesh,Lalitpur,2025-09-30,55436416,6193,2959
Uttar Pradesh,Lucknow,2025-03-31,10638168,13425,10231
Uttar Pradesh,Lucknow,2025-04-30,11316690,17408,12249
Uttar Pradesh,Lucknow,2025-05-31,10864459,12945,10891
Uttar Pradesh,Lucknow,2025-06-30,10638339,11433,10121
Uttar Pradesh,Lucknow,2025-07-31,10864657,18785,14717
Uttar Pradesh,Lucknow,2025-09-30,204165438,12191,7557
Uttar Pradesh,Maharajganj,2025-03-31,4371464,5914,5062
Uttar Pradesh,Maharajganj,2025-04-30,4371464,6533,5487
Uttar Pradesh,Maharajganj,2025-05-31,4371464,5024,4153
Uttar Pradesh,Maharajganj,2025-06-30,4371464,3856,3997
Uttar Pradesh,Maharajganj,2025-07-31,4371464,10169,7097
Uttar Pradesh,Maharajganj,2025-09-30,83878188,6172,3329
Uttar Pradesh,Mahoba,2025-03-31,1893839,3781,1770
Uttar Pradesh,Mahoba,2025-04-30,1683408,3350,1489
Uttar Pradesh,Mahoba,2025-05-31,1683408,2569,1192
Uttar Pradesh,Mahoba,2025-06-30,1683408,2835,1630
Uttar Pradesh,Mahoba,2025-07-31,1893839,5324,2570
Uttar Pradesh,Mahoba,2025-09-30,36614930,3998,1346
Uttar Pradesh,Mahoba *,2025-09-30,210421,0,1
Uttar Pradesh,Mahrajganj,2025-09-30,819906,2,2
Uttar Pradesh,Mainpuri,2025-03-31,3902424,3971,2801
Uttar Pradesh,Mainpuri,2025-04-30,3902424,4338,2680
Uttar Pradesh,Mainpuri,2025-05-31,3902424,6433,2568
Uttar Pradesh,Mainpuri,2025-06-30,3286675,3726,2473
Uttar Pradesh,Mainpuri,2025-07-31,3902424,7481,4479
Uttar Pradesh,Mainpuri,2025-09-30,73216695,7132,2204
Uttar Pradesh,Mathura,2025-03-31,7874957,9952,4171
Uttar Pradesh,Mathura,2025-04-30,7593654,10819,4179
Uttar Pradesh,Mathura,2025-05-31,7593654,9243,4382
Uttar Pradesh,Mathura,2025-06-30,7312352,7366,4486
Uttar Pradesh,Mathura,2025-07-31,7874957,11138,6766
Uttar Pradesh,Mathura,2025-09-30,136405546,8398,3130
Uttar Pradesh,Mau,2025-03-31,5364003,7060,4125
Uttar Pradesh,Mau,2025-04-30,5364003,6021,3902
Uttar Pradesh,Mau,2025-05-31,5640127,4313,3847
Uttar Pradesh,Mau,2025-06-30,5364003,3599,3729
Uttar Pradesh,Mau,2025-07-31,5364003,6222,6314
Uttar Pradesh,Mau,2025-09-30,102254073,5957,3799
Uttar Pradesh,Meerut,2025-03-31,5500776,17856,6926
Uttar Pradesh,Meerut,2025-04-30,5500776,15088,7492
Uttar Pradesh,Meerut,2025-05-31,5500776,11034,7199
Uttar Pradesh,Meerut,2025-06-30,5500776,10456,7332
Uttar Pradesh,Meerut,2025-07-31,5500776,12453,9026
Uttar Pradesh,Meerut,2025-09-30,102509692,9351,5070
Uttar Pradesh,Mirzapur,2025-03-31,3931825,9012,4430
Uttar Pradesh,Mirzapur,2025-04-30,3469399,10945,3802
Uttar Pradesh,Mirzapur,2025-05-31,3469399,8407,3269
Uttar Pradesh,Mirzapur,2025-06-30,3469399,5582,3182
Uttar Pradesh,Mirzapur,2025-07-31,3469399,11084,5205
Uttar Pradesh,Mirzapur,2025-09-30,68692741,7835,2742
Uttar Pradesh,Moradabad,2025-03-31,3742818,13376,6120
Uttar Pradesh,Moradabad,2025-04-30,3742818,16586,6986
Uttar Pradesh,Moradabad,2025-05-31,3742818,10658,5928
Uttar Pradesh,Moradabad,2025-06-30,3742818,6836,5935
Uttar Pradesh,Moradabad,2025-07-31,3742818,10536,8850
Uttar Pradesh,Moradabad,2025-09-30,76802171,8188,4428
Uttar Pradesh,Muzaffarnagar,2025-03-31,6016087,16292,5670
Uttar Pradesh,Muzaffarnagar,2025-04-30,6016087,16529,6262
Uttar Pradesh,Muzaffarnagar,2025-05-31,6016087,13303,6068
Uttar Pradesh,Muzaffarnagar,2025-06-30,6016087,8110,5626
Uttar Pradesh,Muzaffarnagar,2025-07-31,6016087,22212,9473
Uttar Pradesh,Muzaffarnagar,2025-09-30,108303746,10868,4088
Uttar Pradesh,Pilibhit,2025-03-31,2359581,11998,5632
Uttar Pradesh,Pilibhit,2025-04-30,2359581,13228,5607
Uttar Pradesh,Pilibhit,2025-05-31,2359581,13196,4025
Uttar Pradesh,Pilibhit,2025-06-30,2359581,7526,3569
Uttar Pradesh,Pilibhit,2025-07-31,2359581,12716,5683
Uttar Pradesh,Pilibhit,2025-09-30,43202589,11333,2880
Uttar Pradesh,Pratapgarh,2025-03-31,8746703,7907,8148
Uttar Pradesh,Pratapgarh,2025-04-30,8746703,12069,6772
Uttar Pradesh,Pratapgarh,2025-05-31,8746703,9562,5244
Uttar Pradesh,Pratapgarh,2025-06-30,8746703,6068,4992
Uttar Pradesh,Pratapgarh,2025-07-31,8746703,11286,7727
Uttar Pradesh,Pratapgarh,2025-09-30,160413922,10212,4046
Uttar Pradesh,Prayagraj,2025-03-31,6434382,851,1068
Uttar Pradesh,Prayagraj,2025-04-30,6867000,1456,1346
Uttar Pradesh,Prayagraj,2025-05-31,6656186,1360,1206
Uttar Pradesh,Prayagraj,2025-06-30,6656186,1142,1186
Uttar Pradesh,Prayagraj,2025-07-31,7279819,1681,1813
Uttar Pradesh,Prayagraj,2025-09-30,110977684,1048,655
Uttar Pradesh,Rae Bareli,2025-03-31,9857167,11031,5260
Uttar Pradesh,Rae Bareli,2025-04-30,9857167,12145,4968
Uttar Pradesh,Rae Bareli,2025-05-31,9857167,9465,4443
Uttar Pradesh,Rae Bareli,2025-06-30,9857167,5910,4591
Uttar Pradesh,Rae Bareli,2025-07-31,9857167,10288,7024
Uttar Pradesh,Rae Bareli,2025-09-30,175363353,10358,3606
Uttar Pradesh,Raebareli,2025-09-30,687514,1,2
Uttar Pradesh,Rampur,2025-03-31,2405256,12017,3938
Uttar Pradesh,Rampur,2025-04-30,2405256,15673,4784
Uttar Pradesh,Rampur,2025-05-31,2405256,9983,4129
Uttar Pradesh,Rampur,2025-06-30,2405256,6333,3989
Uttar Pradesh,Rampur,2025-07-31,2405256,7638,5334
Uttar Pradesh,Rampur,2025-09-30,41505340,8521,3099
Uttar Pradesh,Saharanpur,2025-03-31,5442220,14541,8274
Uttar Pradesh,Saharanpur,2025-04-30,5442220,13478,9252
Uttar Pradesh,Saharanpur,2025-05-31,5195098,12000,8147
Uttar Pradesh,Saharanpur,2025-06-30,5194555,9519,7499
Uttar Pradesh,Saharanpur,2025-07-31,5442220,15367,10556
Uttar Pradesh,Saharanpur,2025-09-30,99444672,13064,5698
Uttar Pradesh,Sambhal,2025-03-31,4061294,8038,2213
Uttar Pradesh,Sambhal,2025-04-30,4061294,11719,2554
Uttar Pradesh,Sambhal,2025-05-31,3817656,8790,2357
Uttar Pradesh,Sambhal,2025-06-30,3574016,6557,2243
Uttar Pradesh,Sambhal,2025-07-31,4061294,9510,3480
Uttar Pradesh,Sambhal,2025-09-30,70055280,8297,2250
Uttar Pradesh,Sant Kabir Nagar,2025-03-31,4626804,4902,4748
Uttar Pradesh,Sant Kabir Nagar,2025-04-30,4626804,8755,4623
Uttar Pradesh,Sant Kabir Nagar,2025-05-31,4626804,4712,3388
Uttar Pradesh,Sant Kabir Nagar,2025-06-30,4626804,2831,3010
Uttar Pradesh,Sant Kabir Nagar,2025-07-31,4626804,7639,5435
Uttar Pradesh,Sant Kabir Nagar,2025-09-30,85732337,5812,2520
Uttar Pradesh,Sant Ravidas Nagar,2025-03-31,3098884,5094,2850
Uttar Pradesh,Sant Ravidas Nagar,2025-04-30,3098884,6080,2484
Uttar Pradesh,Sant Ravidas Nagar,2025-05-31,3098884,4879,2111
Uttar Pradesh,Sant Ravidas Nagar,2025-06-30,2877477,3513,2204
Uttar Pradesh,Sant Ravidas Nagar,2025-07-31,3098884,5914,3257
Uttar Pradesh,Sant Ravidas Nagar,2025-09-30,56665142,6766,2017
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09-30,6418368,19,19
Uttar Pradesh,Shahjahanpur,2025-03-31,4118324,17984,4776
Uttar Pradesh,Shahjahanpur,2025-04-30,4118324,12877,4666
Uttar Pradesh,Shahjahanpur,2025-05-31,4118324,11931,3592
Uttar Pradesh,Shahjahanpur,2025-06-30,3876201,8689,3593
Uttar Pradesh,Shahjahanpur,2025-07-31,4118324,16645,6038
Uttar Pradesh,Shahjahanpur,2025-09-30,73402756,11877,2757
